42.9 	 628.125
43 	 418.75
43.1 	 0
43.2 	 335
43.3 	 628.125
43.4 	 460.625
43.5 	 125.625
43.6 	 251.25
43.7 	 628.125
43.8 	 460.625
43.9 	 251.25
44 	 83.75
44.1 	 586.25
44.2 	 628.125
44.3 	 335
44.4 	 0
44.5 	 544.375
44.6 	 628.125
44.7 	 418.75
44.8 	 0
44.9 	 418.75
45 	 628.125
45.1 	 502.5
45.2 	 83.75
45.3 	 335
45.4 	 544.375
45.5 	 502.5
45.6 	 293.125
45.7 	 167.5
45.8 	 586.25
45.9 	 502.5
46 	 460.625
46.1 	 83.75
46.2 	 502.5
46.3 	 670
46.4 	 418.75
46.5 	 0
46.6 	 502.5
46.7 	 586.25
46.8 	 418.75
46.9 	 167.5
47 	 418.75
47.1 	 628.125
47.2 	 335
47.3 	 335
47.4 	 335
47.5 	 586.25
47.6 	 502.5
47.7 	 335
47.8 	 125.625
47.9 	 670
48 	 586.25
48.1 	 376.875
48.2 	 41.875
48.3 	 628.125
48.4 	 628.125
48.5 	 293.125
48.6 	 209.375
48.7 	 502.5
48.8 	 628.125
48.9 	 335
49 	 335
49.1 	 335
49.2 	 670
49.3 	 837.5
49.4 	 0
49.5 	 167.5
49.6 	 670
49.7 	 628.125
49.8 	 418.75
49.9 	 83.75
50 	 586.25
50.1 	 670
50.2 	 502.5
50.3 	 83.75
50.4 	 502.5
50.5 	 1298.12
50.6 	 0
50.7 	 83.75
50.8 	 293.125
50.9 	 670
51 	 293.125
51.1 	 0
51.2 	 0
51.3 	 0
51.4 	 2010
51.5 	 167.5
51.6 	 41.875
51.7 	 293.125
51.8 	 376.875
51.9 	 209.375
52 	 0
52.1 	 251.25
52.2 	 335
52.3 	 335
52.4 	 0
52.5 	 251.25
52.6 	 251.25
52.7 	 376.875
52.8 	 83.75
52.9 	 167.5
53 	 251.25
53.1 	 335
53.2 	 167.5
53.3 	 83.75
53.4 	 335
53.5 	 335
53.6 	 209.375
53.7 	 41.875
53.8 	 293.125
53.9 	 335
54 	 335
54.1 	 0
54.2 	 335
54.3 	 251.25
54.4 	 418.75
54.5 	 0
54.6 	 293.125
54.7 	 293.125
54.8 	 293.125
54.9 	 167.5
55 	 167.5
55.1 	 335
55.2 	 251.25
55.3 	 251.25
55.4 	 125.625
55.5 	 335
55.6 	 335
55.7 	 251.25
55.8 	 83.75
55.9 	 376.875
56 	 293.125
56.1 	 335
56.2 	 0
56.3 	 376.875
56.4 	 376.875
56.5 	 293.125
56.6 	 83.75
56.7 	 251.25
56.8 	 418.75
56.9 	 251.25
57 	 167.5
57.1 	 251.25
57.2 	 335
57.3 	 293.125
57.4 	 251.25
57.5 	 167.5
57.6 	 335
57.7 	 376.875
57.8 	 293.125
57.9 	 83.75
58 	 418.75
58.1 	 376.875
58.2 	 335
58.3 	 0
58.4 	 335
58.5 	 502.5
58.6 	 209.375
58.7 	 125.625
58.8 	 251.25
58.9 	 502.5
59 	 209.375
59.1 	 251.25
59.2 	 251.25
59.3 	 335
59.4 	 335
59.5 	 335
59.6 	 167.5
59.7 	 335
59.8 	 335
59.9 	 460.625
